sortId,levelUUID,levelId,type,cateGory,unlockCost,version
1,64be522515da672b6dc4b45b,1,PAINT,BIR,0.0,version1
2,649acc5cd5f8ce50f9804ae0,2,PAINT,BIR,0.0,version1
3,64105ee52198b6f625440c83,3,PAINT,BIR,0.0,version1
4,6464ac91b5272586cd4be00b,4,PAINT,BIR,0.0,version1
5,642ff02d3fca8994168857e8,5,PAINT,BIR,0.0,version1
6,6464ac81b5272586cd4bdff1,6,PAINT,BIR,30.0,version1
7,64a2ce3cd5f8ce50f9808db4,7,PAINT,BIR,0.0,version1
8,643691dff912e511cc9e52e1,8,PAINT,BIR,30.0,version1
9,646756aaf28f95ddf6dd1f15,9,PAINT,BIR,0.0,version1
10,6439544de616ced1543ba857,10,PAINT,BIR,0.0,version1
11,646756b4f28f95ddf6dd1f21,11,PAINT,BIR,0.0,version1
12,648c419eb2aadc44a3098f98,12,PAINT,BIR,0.0,version1
13,6479c3109fee2ae4d98f1aa1,13,PAINT,BIR,0.0,version1
14,6141f34541bd31b55a078f78,14,PAINT,BIR,0.0,version1
15,652fb1101400d8b6d675dbcb,15,PAINT,BIR,0.0,version1
16,6357ccb7a3145f1256fc99c2,16,PAINT,BIR,0.0,version1
17,6357ccc2a3145f1256fc99d2,17,PAINT,BIR,30.0,version1
18,642aa0f02709bfc144c31df2,18,PAINT,BIR,30.0,version1
19,648c419fb2aadc44a3098f99,19,PAINT,BIR,0.0,version1
20,64da006de3cc3e2fb80212fc,20,PAINT,BIR,30.0,version1
21,652faef61400d8b6d675da86,21,PAINT,BIR,0.0,version1
22,64ba4d5015da672b6dc49b34,22,PAINT,BIR,0.0,version1
23,646614a6f28f95ddf6dd06a2,23,PAINT,BIR,0.0,version1
24,6374ba57231933abb2703e7a,24,PAINT,BIR,0.0,version1
25,64d4b85de3cc3e2fb801ed84,25,PAINT,BIR,0.0,version1
26,64da006ce3cc3e2fb80212fb,26,PAINT,BIR,0.0,version1
27,641c3e6b2709bfc144c23bcb,27,PAINT,BIR,0.0,version1
28,64be4f6a15da672b6dc4b373,28,PAINT,BIR,0.0,version1
29,64d4b631e3cc3e2fb801eced,29,PAINT,BIR,0.0,version1
30,64d36cece3cc3e2fb801d3a1,30,PAINT,BIR,0.0,version1
31,64da006be3cc3e2fb80212fa,31,PAINT,BIR,30.0,version1
32,64d4b85ae3cc3e2fb801ed80,32,PAINT,BIR,30.0,version1
33,650a80bea44df2a398a1840f,33,PAINT,BIR,0.0,version1
34,650a6bbba44df2a3989addcf,34,PAINT,BIR,0.0,version1
35,65040aeea44df2a398a7c7ba,35,PAINT,BIR,0.0,version1
36,6503f497a44df2a398a2ba5b,36,PAINT,BIR,0.0,version1
37,641c3e6d2709bfc144c23bce,37,PAINT,BIR,0.0,version1
38,645b77c23aa9895f1b24be1a,38,PAINT,BIR,30.0,version1
39,641afd8d2709bfc144c21cfc,39,PAINT,BIR,0.0,version1
