sortId,levelUUID,levelId,type,cateGory,unlockCost,version
1,626277f3b571ac9f45e900d8,1,PAINT,charming_houses,0.0,version1
2,6141f34541bd31b55a078dd2,2,PAINT,charming_houses,0.0,version1
3,641afd7b2709bfc144c21cda,3,PAINT,charming_houses,0.0,version1
4,64105ed72198b6f625440c6e,4,PAINT,charming_houses,0.0,version1
5,642e95666a19448e1f86bb0f,5,PAINT,charming_houses,0.0,version1
6,646f5f8c2102ac5b93e13e19,6,PAINT,charming_houses,0.0,version1
7,6442693701e6c46b636d5740,7,PAINT,charming_houses,0.0,version1
8,64635998f2485c91428d4554,8,PAINT,charming_houses,0.0,version1
9,6401cf914ecce27a6fe02b97,9,PAINT,charming_houses,0.0,version1
10,639853e9473e71ee5e377b44,10,PAINT,charming_houses,0.0,version1
11,6409d5704ecce27a6fe0785c,11,PAINT,charming_houses,0.0,version1
12,646f5f9c2102ac5b93e13e2e,12,PAINT,charming_houses,0.0,version1
13,646756aff28f95ddf6dd1f1b,13,PAINT,charming_houses,0.0,version1
14,6401cf934ecce27a6fe02b99,14,PAINT,charming_houses,0.0,version1
15,63d61b6c15945b39859900c3,15,PAINT,charming_houses,0.0,version1
16,642ff0353fca8994168857f4,16,PAINT,charming_houses,0.0,version1
17,640b060e2198b6f62543e752,17,PAINT,charming_houses,0.0,version1
18,64635766f2485c91428d43ff,18,PAINT,charming_houses,0.0,version1
19,6400944f4ecce27a6fe021a0,19,PAINT,charming_houses,0.0,version1
20,63db88a415945b39859936b2,20,PAINT,charming_houses,0.0,version1
21,63d8daf015945b3985991bbc,21,PAINT,charming_houses,0.0,version1
22,63d8dafc15945b3985991bcd,22,PAINT,charming_houses,0.0,version1
23,63b7f36bbca7595bc8b91396,23,PAINT,charming_houses,0.0,version1
24,637cb5b7231933abb2707c27,24,PAINT,charming_houses,0.0,version1
25,62d688d2f5ffecb01379c561,25,PAINT,charming_houses,0.0,version1
26,6527f73597f5d3b3dfba722d,26,PAINT,charming_houses,0.0,version1
27,646f5f8e2102ac5b93e13e1b,27,PAINT,charming_houses,0.0,version1
28,63c947f715945b398598f77a,28,PAINT,charming_houses,0.0,version1
29,642ff0403fca899416885807,29,PAINT,charming_houses,0.0,version1
30,63f34a62d68059c52c6f5f78,30,PAINT,charming_houses,0.0,version1
31,636245afa3145f1256fcee46,31,PAINT,charming_houses,0.0,version1
32,6479c3309fee2ae4d98f1ad7,32,PAINT,charming_houses,0.0,version1
33,652d09152c6230b0ee4823f1,33,PAINT,charming_houses,0.0,version1
34,64b662239313055ba532af1c,34,PAINT,charming_houses,0.0,version1
35,64ba4a8815da672b6dc49ae7,35,PAINT,charming_houses,0.0,version1
36,64b662229313055ba532af15,36,PAINT,charming_houses,0.0,version1
37,63d61b7115945b39859900c9,37,PAINT,charming_houses,0.0,version1
38,6477327d9fee2ae4d98f0105,38,PAINT,charming_houses,0.0,version1
39,652d0af52c6230b0ee4824a9,39,PAINT,charming_houses,0.0,version1
40,652e1f592c6230b0ee483730,40,PAINT,charming_houses,0.0,version1
41,6521294371c63d6aeda0fbc6,41,PAINT,charming_houses,0.0,version1
42,64996a9a1ae5fb72cadc23b5,42,PAINT,DRA,30.0,version1
43,64ae70699313055ba53211d0,43,PAINT,charming_houses,0.0,version1
44,6526817c91533be72f087d5b,44,PAINT,charming_houses,0.0,version1
45,6454d2b93aa9895f1b246c2d,45,PAINT,charming_houses,0.0,version1
46,64b64e5c9313055ba532ae08,46,PAINT,charming_houses,0.0,version1
47,646ca61df28f95ddf6dd4f3e,47,PAINT,charming_houses,0.0,version1
48,650819fed35d600a4a568ae9,48,PAINT,charming_houses,0.0,version1
49,63b54f75bca7595bc8b8e56b,49,PAINT,charming_houses,0.0,version1
50,64efeee4b5f53940ba7747ea,50,PAINT,charming_houses,30.0,version1
51,65017fe4d35d600a4a565933,51,PAINT,charming_houses,0.0,version1
52,6502d475d35d600a4a566bef,52,PAINT,charming_houses,0.0,version1
53,65081907d35d600a4a568aa7,53,PAINT,charming_houses,0.0,version1
54,65081900d35d600a4a568a9d,54,PAINT,charming_houses,0.0,version1
55,650819f5d35d600a4a568adc,55,PAINT,charming_houses,0.0,version1
56,64d36cd2e3cc3e2fb801d37b,56,PAINT,charming_houses,0.0,version1
57,6422d8312709bfc144c2a6a1,57,PAINT,charming_houses,0.0,version1
58,650a824ca44df2a398a21288,58,PAINT,charming_houses,0.0,version1
59,650a71c0a44df2a3989d4f4a,59,PAINT,charming_houses,0.0,version1
60,650a706da44df2a3989cba5a,60,PAINT,charming_houses,0.0,version1
61,650a6ebea44df2a3989bfc36,61,PAINT,charming_houses,0.0,version1
62,650a6bbba44df2a3989addbf,62,PAINT,charming_houses,0.0,version1
63,626277ebb571ac9f45e900ce,63,PAINT,charming_houses,0.0,version1
64,65040aeea44df2a398a7c7af,64,PAINT,charming_houses,0.0,version1
65,65040488a44df2a398a65b15,65,PAINT,charming_houses,0.0,version1
66,6503f497a44df2a398a2ba41,66,PAINT,charming_houses,0.0,version1
67,6475e7742102ac5b93e1a5dc,67,PAINT,charming_houses,0.0,version1
68,6447a31701e6c46b636d95ad,68,PAINT,charming_houses,30.0,version1
69,64f59bebb5f53940ba77806e,69,PAINT,charming_houses,0.0,version1
70,64efeee3b5f53940ba7747e9,70,PAINT,charming_houses,0.0,version1
71,64eff619b5f53940ba774965,71,PAINT,charming_houses,0.0,version1
72,6411bf762709bfc144c14b38,72,PAINT,charming_houses,0.0,version1
73,64e817ffb5f53940ba76fb2d,73,PAINT,DRA,0.0,version1
74,6400944d4ecce27a6fe0219d,74,PAINT,charming_houses,0.0,version1
75,6409d5714ecce27a6fe0785d,75,PAINT,charming_houses,0.0,version1
76,64eea96fb5f53940ba7732fd,76,PAINT,charming_houses,0.0,version1
77,6409d5724ecce27a6fe0785e,77,PAINT,charming_houses,0.0,version1
78,64cb79a27d7ed0a5bc796fb6,78,PAINT,charming_houses,0.0,version1
79,646756b1f28f95ddf6dd1f1d,79,PAINT,charming_houses,0.0,version1
80,6409d4974ecce27a6fe0782c,80,PAINT,charming_houses,0.0,version1
81,64da006fe3cc3e2fb8021300,81,PAINT,charming_houses,0.0,version1
82,62d7e09bf5ffecb01379d0bc,82,PAINT,charming_houses,0.0,version1
83,6447a2fb01e6c46b636d957a,83,PAINT,charming_houses,0.0,version1
84,64105ed52198b6f625440c6b,84,PAINT,charming_houses,0.0,version1
85,64dc3e6ee3cc3e2fb8023123,85,PAINT,charming_houses,0.0,version1
86,649c2127d5f8ce50f9805ca1,86,PAINT,charming_houses,0.0,version1
87,63bbecb9bca7595bc8b9add8,87,PAINT,charming_houses,0.0,version1
88,64ae69119313055ba532105c,88,PAINT,DRA,0.0,version1
89,64a81c769313055ba531c679,89,PAINT,charming_houses,0.0,version1
90,64ba344c15da672b6dc498cd,90,PAINT,charming_houses,0.0,version1
91,64d2f3a7e3cc3e2fb801c155,91,PAINT,charming_houses,0.0,version1
92,63fc9e284ecce27a6fdff2b5,92,PAINT,charming_houses,0.0,version1
93,63c947f415945b398598f776,93,PAINT,charming_houses,0.0,version1
94,64dc3e76e3cc3e2fb802312d,94,PAINT,COL,0.0,version1
95,64d4bd48e3cc3e2fb801ee86,95,PAINT,charming_houses,0.0,version1
96,64d60fcee3cc3e2fb801ffa2,96,PAINT,charming_houses,0.0,version1
97,64ccb40ab29a1ed93c1be23f,97,PAINT,charming_houses,0.0,version1
98,64d5e2cfe3cc3e2fb801f9e0,98,PAINT,charming_houses,0.0,version1
99,63bd3e2bbca7595bc8b9c39e,99,PAINT,charming_houses,0.0,version1
100,6424056d2709bfc144c2c486,100,PAINT,charming_houses,0.0,version1
101,646756b0f28f95ddf6dd1f1c,101,PAINT,charming_houses,0.0,version1
102,64d0c769dc0cf9aacdb23566,102,PAINT,DRA,0.0,version1
103,645380a53aa9895f1b24536c,103,PAINT,charming_houses,0.0,version1
104,649c2123d5f8ce50f9805c9c,104,PAINT,charming_houses,0.0,version1
105,64ccb407b29a1ed93c1be23b,105,PAINT,charming_houses,0.0,version1
106,647732759fee2ae4d98f00fb,106,PAINT,charming_houses,0.0,version1
107,6470864b2102ac5b93e14695,107,PAINT,charming_houses,0.0,version1
108,647086512102ac5b93e1469d,108,PAINT,charming_houses,0.0,version1
109,64c0df7c890be16656968200,109,PAINT,charming_houses,0.0,version1
110,647883049fee2ae4d98f0efc,110,PAINT,charming_houses,0.0,version1
111,64395440e616ced1543ba845,111,PAINT,charming_houses,0.0,version1
112,6479c32f9fee2ae4d98f1ad6,112,PAINT,charming_houses,0.0,version1
113,647f059f9fee2ae4d98f3382,113,PAINT,HOM,0.0,version1
114,640093724ecce27a6fe02180,114,PAINT,charming_houses,0.0,version1
115,64b90b1915da672b6dc48a14,115,PAINT,charming_houses,0.0,version1
116,63bd3df2bca7595bc8b9c38a,116,PAINT,charming_houses,0.0,version1
117,649e8b15d5f8ce50f9807a10,117,PAINT,charming_houses,0.0,version1
118,6477327e9fee2ae4d98f0106,118,PAINT,charming_houses,0.0,version1
119,646f5f932102ac5b93e13e22,119,PAINT,charming_houses,0.0,version1
120,64899b8cb2aadc44a309758f,120,PAINT,charming_houses,0.0,version1
121,640b060d2198b6f62543e751,121,PAINT,charming_houses,0.0,version1
122,63dcdab815945b3985994658,122,PAINT,charming_houses,0.0,version1
123,64635752f2485c91428d43e5,123,PAINT,charming_houses,0.0,version1
124,6464ac9db5272586cd4be01c,124,PAINT,charming_houses,0.0,version1
125,643691f7f912e511cc9e5306,125,PAINT,charming_houses,0.0,version1
126,63e61e651be6ac9ae0a18bb7,126,PAINT,charming_houses,0.0,version1
127,63eb60a11be6ac9ae0a1a393,127,PAINT,charming_houses,0.0,version1
128,6479c3159fee2ae4d98f1aab,128,PAINT,charming_houses,0.0,version1
129,63e2293f15945b3985996811,129,PAINT,charming_houses,0.0,version1
130,646756a6f28f95ddf6dd1f10,130,PAINT,charming_houses,0.0,version1
131,6464ac9ab5272586cd4be018,131,PAINT,charming_houses,0.0,version1
132,647732699fee2ae4d98f00eb,132,PAINT,charming_houses,0.0,version1
133,649da069d5f8ce50f9806e91,133,PAINT,charming_houses,0.0,version1
134,646b56bff28f95ddf6dd3719,134,PAINT,charming_houses,0.0,version1
135,646ca61ff28f95ddf6dd4f41,135,PAINT,charming_houses,0.0,version1
136,6477327f9fee2ae4d98f0108,136,PAINT,charming_houses,0.0,version1
137,647f059e9fee2ae4d98f3381,137,PAINT,charming_houses,0.0,version1
138,647732769fee2ae4d98f00fc,138,PAINT,charming_houses,0.0,version1
139,649c2115d5f8ce50f9805c89,139,PAINT,charming_houses,0.0,version1
140,647db5949fee2ae4d98f29e4,140,PAINT,charming_houses,0.0,version1
141,64899ba3b2aadc44a30975b0,141,PAINT,charming_houses,0.0,version1
142,647db5949fee2ae4d98f29e5,142,PAINT,charming_houses,0.0,version1
143,647db5959fee2ae4d98f29e6,143,PAINT,charming_houses,0.0,version1
144,6477327e9fee2ae4d98f0107,144,PAINT,charming_houses,0.0,version1
145,647db5a29fee2ae4d98f29f6,145,PAINT,countryside,0.0,version1
146,642e95546a19448e1f86baed,146,PAINT,charming_houses,0.0,version1
147,647f05979fee2ae4d98f3377,147,PAINT,HOM,0.0,version1
148,647f059c9fee2ae4d98f337f,148,PAINT,charming_houses,0.0,version1
149,640093744ecce27a6fe02183,149,PAINT,charming_houses,0.0,version1
150,64807e139fee2ae4d98f433e,150,PAINT,charming_houses,0.0,version1
151,64807e149fee2ae4d98f4340,151,PAINT,charming_houses,0.0,version1
152,646b56a4f28f95ddf6dd36f3,152,PAINT,charming_houses,0.0,version1
153,646756aef28f95ddf6dd1f1a,153,PAINT,charming_houses,0.0,version1
154,64870139b2aadc44a3095a14,154,PAINT,charming_houses,0.0,version1
155,6464ac96b5272586cd4be011,155,PAINT,charming_houses,0.0,version1
156,6401cf904ecce27a6fe02b95,156,PAINT,charming_houses,0.0,version1
157,6400944e4ecce27a6fe0219e,157,PAINT,charming_houses,0.0,version1
158,647f05a39fee2ae4d98f3387,158,PAINT,DRA,0.0,version1
159,63e61e5f1be6ac9ae0a18bb0,159,PAINT,charming_houses,0.0,version1
160,642405702709bfc144c2c48a,160,PAINT,charming_houses,0.0,version1
161,646b56c1f28f95ddf6dd371b,161,PAINT,charming_houses,0.0,version1
162,646756adf28f95ddf6dd1f18,162,PAINT,charming_houses,0.0,version1
163,647086532102ac5b93e1469f,163,PAINT,charming_houses,0.0,version1
164,64807e129fee2ae4d98f433d,164,PAINT,charming_houses,0.0,version1
165,646de8abe72c4297fd3236d5,165,PAINT,charming_houses,0.0,version1
166,647086542102ac5b93e146a0,166,PAINT,charming_houses,0.0,version1
167,6477327c9fee2ae4d98f0104,167,PAINT,charming_houses,0.0,version1
168,6458df233aa9895f1b248c21,168,PAINT,charming_houses,0.0,version1
169,6463574ff2485c91428d43e2,169,PAINT,charming_houses,0.0,version1
170,641307ea2709bfc144c16371,170,PAINT,charming_houses,0.0,version1
171,64635754f2485c91428d43e7,171,PAINT,charming_houses,0.0,version1
172,641d93802709bfc144c25d4f,172,PAINT,charming_houses,0.0,version1
173,645b77cf3aa9895f1b24be2a,173,PAINT,charming_houses,0.0,version1
174,6464ac9eb5272586cd4be01e,174,PAINT,charming_houses,0.0,version1
175,6464ac88b5272586cd4bdffc,175,PAINT,charming_houses,0.0,version1
176,642405762709bfc144c2c492,176,PAINT,charming_houses,0.0,version1
177,64395457e616ced1543ba864,177,PAINT,charming_houses,0.0,version1
178,640f1bec2198b6f62543fab7,178,PAINT,charming_houses,0.0,version1
179,6411bf752709bfc144c14b37,179,PAINT,charming_houses,0.0,version1
180,640f1bef2198b6f62543fabb,180,PAINT,charming_houses,0.0,version1
181,6400944a4ecce27a6fe02199,181,PAINT,charming_houses,0.0,version1
182,641d93832709bfc144c25d53,182,PAINT,charming_houses,0.0,version1
183,63fdf69b4ecce27a6fdffe10,183,PAINT,charming_houses,0.0,version1
184,6422d8132709bfc144c2a679,184,PAINT,charming_houses,0.0,version1
185,641309992709bfc144c163bd,185,PAINT,charming_houses,0.0,version1
186,6435567ff912e511cc9e3328,186,PAINT,charming_houses,0.0,version1
187,64355685f912e511cc9e3331,187,PAINT,charming_houses,0.0,version1
188,644a6f453aa9895f1b242eff,188,PAINT,charming_houses,0.0,version1
189,643fc8fee616ced1543c091d,189,PAINT,charming_houses,0.0,version1
190,6424054d2709bfc144c2c454,190,PAINT,charming_houses,0.0,version1
191,6425657f2709bfc144c2e606,191,PAINT,charming_houses,0.0,version1
192,63f8bd05097b43395ea24949,192,PAINT,charming_houses,0.0,version1
193,6424056c2709bfc144c2c484,193,PAINT,charming_houses,0.0,version1
194,641d93972709bfc144c25d6e,194,PAINT,charming_houses,0.0,version1
195,641d935f2709bfc144c25d21,195,PAINT,charming_houses,0.0,version1
196,642ff0323fca8994168857ef,196,PAINT,charming_houses,0.0,version1
197,642bffe92709bfc144c33b34,197,PAINT,charming_houses,30.0,version1
198,642ff0223fca8994168857d7,198,PAINT,charming_houses,0.0,version1
199,643fc8ffe616ced1543c091e,199,PAINT,charming_houses,0.0,version1
200,642405772709bfc144c2c493,200,PAINT,charming_houses,0.0,version1
