sortId,levelUUID,levelId,type,cateGory,unlockCost,version
1,61dfd0f16de5ebac1234edcf,1,PAINT,,0.0,version1
2,61dfd09c6de5ebac1234edbf,2,PAINT,,0.0,version1
3,61dfd2056de5ebac1234ee0e,3,PAINT,,0.0,version1
4,61dfd1b76de5ebac1234ee04,4,PAINT,,0.0,version1
5,61dfd1e86de5ebac1234ee0a,5,PAINT,,0.0,version1
6,61dfd1626de5ebac1234eded,6,PAINT,,0.0,version1
7,61dfd1806de5ebac1234edfd,7,PAINT,,0.0,version1
8,61dfd10b6de5ebac1234edd3,8,PAINT,,0.0,version1
9,61dfd1256de5ebac1234edd9,9,PAINT,,0.0,version1
10,61dfd2466de5ebac1234ee1a,10,PAINT,,0.0,version1
11,61dfd0c26de5ebac1234edc4,11,PAINT,,0.0,version1
12,61dfd13d6de5ebac1234eddf,12,PAINT,,0.0,version1
13,61dfd21d6de5ebac1234ee12,13,PAINT,,0.0,version1
14,61dfd0dc6de5ebac1234edcb,14,PAINT,,0.0,version1
