sortId,levelUUID,levelId,type,cateGory,unlockCost,version
1,64996aac1ae5fb72cadc23d0,1,PAINT,FLO,0.0,version1
2,64996aa81ae5fb72cadc23cb,2,PAINT,NAT,0.0,version1
3,6475e75e2102ac5b93e1a5c0,3,PAINT,DRA,0.0,version1
4,64831446b2aadc44a3094ad9,4,PAINT,PET,0.0,version1
5,64870141b2aadc44a3095a1f,5,PAINT,LAN,0.0,version1
6,648c41a5b2aadc44a3098fa2,6,PAINT,COL,0.0,version1
7,646f5f9b2102ac5b93e13e2d,7,PAINT,charming_houses,0.0,version1
8,647db59c9fee2ae4d98f29ef,8,PAINT,BIR,0.0,version1
9,648c418fb2aadc44a3098f85,9,PAINT,FLO,0.0,version1
10,648c41a7b2aadc44a3098fa5,10,PAINT,NAT,0.0,version1
11,6477325a9fee2ae4d98f00d6,11,PAINT,DRA,0.0,version1
12,6483144eb2aadc44a3094ae5,12,PAINT,PET,0.0,version1
13,642406582709bfc144c2c4e4,13,PAINT,LAN,0.0,version1
14,6481adfaf8a7aa79d46abf27,14,PAINT,COL,0.0,version1
15,647db5a49fee2ae4d98f29f9,15,PAINT,charming_houses,0.0,version1
16,647086492102ac5b93e14692,16,PAINT,BIR,0.0,version1
17,647db5ac9fee2ae4d98f2a02,17,PAINT,FLO,0.0,version1
18,6483146cb2aadc44a3094b0c,18,PAINT,NAT,0.0,version1
19,6477325a9fee2ae4d98f00d7,19,PAINT,DRA,0.0,version1
20,647883249fee2ae4d98f0f26,20,PAINT,PET,0.0,version1
21,644501bd01e6c46b636d67c2,21,PAINT,LAN,0.0,version1
22,647883189fee2ae4d98f0f16,22,PAINT,COL,0.0,version1
23,6478831d9fee2ae4d98f0f1d,23,PAINT,NAT,0.0,version1
24,647883149fee2ae4d98f0f10,24,PAINT,,0.0,version1
25,6479c32b9fee2ae4d98f1ad1,25,PAINT,FLO,0.0,version1
26,6477325d9fee2ae4d98f00d9,26,PAINT,NAT,0.0,version1
27,6454d2c53aa9895f1b246c3e,27,PAINT,,0.0,version1
28,643fc1af609aa3af45b65db9,28,PAINT,PET,0.0,version1
29,63e0d75015945b3985995ab9,29,PAINT,LAN,0.0,version1
30,6453809a3aa9895f1b24535d,30,PAINT,,0.0,version1
31,6454d2b63aa9895f1b246c2a,31,PAINT,charming_houses,0.0,version1
